run_report,path,sha256,verified
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_yolo11l_pose_val.npz,c6920698cf7e200857eee400d400e98136420f9eb90acfa782d041d14bedaae6,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_yolo11l_pose_test.npz,422a9b9c30b31c3848fff2477736d699416dc8b375489c94fc03484c74294280,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\best.pt,9f4525b390845b804be542caf9a1d8942ea426b7e02807602861bb9ca8750572,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\last.pt,87756efe965ea7a5140692cc2ffa6bcb3f0079c4eff133a27a5a8f14d2560d56,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\training_history.csv,a8943d271cf16a8a2267b5b3fd378f9aae25514e19ef244c78ec6e6f9ababb71,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_rtmpose_performance_val.npz,77b6cab4aabe2200d03ee2da56b9e3619bf86fb55f4d59b726c3b39720389bc8,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_rtmpose_performance_test.npz,2140ad71544baaeb32350e2c2e6dd6a883ec64d5210673f60891a46d7b08f79e,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_yolo11l_pose_val.npz,b37d940a91c84d0d9f8562e7e4427dc591d84f463cb509ff94f3bcfe8dea859b,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_yolo11l_pose_test.npz,a18e9d6d70eb99600b83fc18b9ae0756b3c41cce45a0cbd07de6354917a06e8f,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\best.pt,5c01673e506e02193acab40e588294a8f4563df394a2eebcc3177c1522099116,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\last.pt,afab2b4ce736f59e011ac9cae338d4601d109c7681ac6079f5027b46ec17a762,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\training_history.csv,c1f864197e9b13756aa4524f7ec9abc2e684e5b1317d4022e50cbb6ca6d73e78,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_rtmpose_performance_val.npz,3fcc4ffe1a1641a13281d4f959b1b2d97a66bf061ad0cc15f5ec43da23ac66a0,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_rtmpose_performance_test.npz,d2ebabfc29410907392e7ecb315f97e98b141c7202fe89166526c1b6e3b02de8,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_yolo11l_pose_val.npz,0b6230683e9f5ec95128e3bcab91f7fc16ce564ce2cfdea491b07eb3b217bb95,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_yolo11l_pose_test.npz,59cc4ffaaa890f63190cb11333ba7abcc765b8ea9371c2e32985cf2a8f732e6b,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\best.pt,48583832925e7cf86895173e2083f4c103438f01a4f5efdcb8074c786d6b0bbc,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\last.pt,d7b6d83988e80a7735fe07ae83b3226d291c31dfcabe64cc4335562461c6de45,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_b\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\training_history.csv,6d766d1a88ad77f15effb058db0c73ead164200d48eb2b4ef64d75b9e6dc9ec2,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_rtmpose_performance_val.npz,ee11c3e18a1669bbe1cb99c90debbc629ec4ae0bcbcfd6056dd1fd6630cbaaa2,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_rtmpose_performance_test.npz,78a8f8e06f3ffb6c1a152ef1ac5b9798393c003b5b74759791e40d06d17e8ac9,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_yolo11l_pose_val.npz,04dfb0341894c35ef31cd40cab9fed863c59d9edcf750e3b1c16e255236d47f4,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_yolo11l_pose_test.npz,f1c3b2d2e1811ebc2816297a53552bef02a7384d5f90a0e3a6f8c408831da72d,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\best.pt,ff267068bafc8096e8686bed71072341535b4309a7d8df49a82acb5ae4f1d5e8,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\last.pt,6b73f58affa8f9922615ea67b01cd78f01045bf22fa8e82a6c3ccffade54bbef,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_rtmpose_performance\training_history.csv,8a6fb7d3511774cbf16b3b488478524c39a642b93316a6427f0250e5fa1fd902,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_rtmpose_performance_val.npz,e120dbe4bc6f03b74942491bcff27c57fb61208a154b2ac30245bb447470e6f7,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_rtmpose_performance_test.npz,2a06b9307feb16d1a81828b4ca8194c740b3a6349145313af666c583c44a70d6,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_yolo11l_pose_val.npz,af9e4c2e838c383c6045564c7734c443929b65a2bb0caa8bbf064e7b52f5ba45,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_yolo11l_pose_test.npz,eb2db722628a6b0d1341702867d8b6c17a30bda71ae7270de6daf812a99e6be9,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\best.pt,967bfab07cb409bfdd87678b52ef2892483d16969621c737cdf65a48555142ef,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\last.pt,430ecdaa59be5a6c08a895fc6d87f30394b3f5b9675d0c0f924b72b5da4fddb7,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed123\bounded_reliability_observed_modulation\train_yolo11l_pose\training_history.csv,65d8eac848a35611dd3bec1943655eb09cb0e7631b76010dc587f529411412b4,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_rtmpose_performance_val.npz,d0daac3bf8a8ef2452dccb8caf57705437893f998294fc0a73e5e8617de9ddb8,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_rtmpose_performance_test.npz,7f96ec8dd818beb6675584c1c7600d028928f8f23d04de20b5a753824490dc86,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_yolo11l_pose_val.npz,03d2cd2a759abccd75508fbb5af0ada6aef9995a3c12978292a35c11bc49294e,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_yolo11l_pose_test.npz,3390483ab6cfbbed000585e5443c017a644f68dccf3330c3008e1b5145ae76be,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\best.pt,3bc00665bf61b5a15a432b0f7ec0a4dd6a13e484cfdb9959500305cbe0974f95,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\last.pt,dff481d13abba705f003e0b980df91b2fd3e00361ef0e028ea84b28cd4cb7765,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_rtmpose_performance\training_history.csv,fc3570c0e09b0fbd85d5caa8ceb37dd1c49886034551fcfba5f4644fa9309455,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_rtmpose_performance_val.npz,da12ce92203fd9bd15e66de296c0589af3785c3df746f255ce2ae4c25b58cdf3,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_rtmpose_performance_test.npz,070a091ef66e51dc9cecb122e1d2f493a05f8ba5da822575e557568cdc78177a,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_yolo11l_pose_val.npz,5eb620fde87ec64b5538418baadcc45e02ca46ac1ac2d810369dc6b525af4506,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_yolo11l_pose_test.npz,54e6fd286c214c13a3e196aead800e84e904f4b1cd4b2e05947b6b7db23c7be7,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\best.pt,834a71517bdb058b66056e53cd960f86f30e4b8c77f5920aedd66719d4d68073,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\last.pt,96e2705791bc64b77e83878e6248f0c812a843103e33d266422bce3d32ae7ebd,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed2026\bounded_reliability_observed_modulation\train_yolo11l_pose\training_history.csv,1a8ea7cb37c1c7346304bdff87c08457bb58e1a08971ab49f3da3cad8958155c,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_rtmpose_performance_val.npz,8e6404a171ce969accfaec61dd2f863b8542bb7701d0c9d518694183640e8c1e,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_rtmpose_performance_test.npz,9fb92a352f22d78143353e03a855261df2260de4d4f28ab736440bde9a1018bd,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_yolo11l_pose_val.npz,fa482d0a91768c41e7dd0912812a68d1cb04a3c22b83214fdd3b800345cad8a9,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\per_sample_yolo11l_pose_test.npz,b9f1f77c9eb70633713f19ec2bccd34660c9ecaf8a0962f2872ce08938143d97,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\best.pt,82c94bda278391d330b2d3a28c6ad46a9b7b9f9c14bfef5a134020e6dd26fd31,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\last.pt,ff4fadb7c2a6846fd9a78bd08bebfaf7b39957fa8c40233b6fffb439280d7d9e,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_rtmpose_performance\training_history.csv,dabd370fb2ee20668cc28bbe1f2795f6bf1ece8d39c76d88999450a8efec4992,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_rtmpose_performance_val.npz,88cc23638cbcc5577139e37ae93d56b8578c5064727aa4c165d1ed97a97fb30c,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_rtmpose_performance_test.npz,8e2bff4530261a83898468a885fdc6e485676fbcc267bef501da069170441103,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_yolo11l_pose_val.npz,96aa64a117fd7500f9f51d608e7eeb3e93bb4ee23d97a011f69c59c84fe93202,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\per_sample_yolo11l_pose_test.npz,894abfbf21d3032777b8d9d0da0cf5ed459fb1de5ea09440813014e2665b56c6,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\best.pt,3be5b45b7fbc41d06097a281fe0fcd08d45cb5d56b8e455aef797a45688a9314,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\last.pt,c23d3fc5ab54926f452d3323ba71c45e7271af3f2f059fba96a3ea6862ff3c2e,True
D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\phase9c_r1e_run_report.json,D:\Research\vv_pose_project\outputs\phase9c_r1e_synergy_attribution\split_c\seed42\bounded_reliability_observed_modulation\train_yolo11l_pose\training_history.csv,c81117f8374c77304fa0261330249f590f7356931835c60ca5bc9e3e9d2cf8ca,True
